sheet_sub_id,width,height,webaudio,browser,browser_version,mobile,os,fullscreen,vsync_rate,webcam,microphone,trial_type,trial_index,time_elapsed,internal_node_id,subject_id,study_id,session_id,date_time,rt,stimulus,response,experiment
0,1917,1861,TRUE,chrome,107.00.00,FALSE,Mac OS,TRUE,30.39.00,TRUE,TRUE,browser-check,0,2007,0.0-0.0,,,,"10/11/2022, 14:13:27",,,,
0,,,,,,,,,,,,html-button-response,1,4236,0.0-1.0,,,,"10/11/2022, 14:13:29",2207,,0,
0,,,,,,,,,,,,html-button-response,2,5643,0.0-2.0,,,,"10/11/2022, 14:13:31",1405,<h2> Are you using headphones right now? </h2>,0,
0,,,,,,,,,,,,html-button-response,3,6804,0.0-3.0,,,,"10/11/2022, 14:13:32",1159,<h2> Were you wearing <b> headphones </b> for the <b>entire duration </b> of this test? </h2>,0,
1,1917,1861,TRUE,chrome,107.00.00,FALSE,Mac OS,TRUE,30.38.00,TRUE,TRUE,browser-check,0,2027,0.0-0.0,,,,"10/11/2022, 14:13:41",,,,1
1,,,,,,,,,,,,html-button-response,1,3815,0.0-1.0,,,,"10/11/2022, 14:13:43","1783"",",,,1
1,,,,,,,,,,,,html-button-response,2,5142,0.0-2.0,,,,"10/11/2022, 14:13:44",1325,<h2> Are you using headphones right now? </h2>,0,1
2,837,1922,TRUE,chrome,107.00.00,FALSE,Mac OS,TRUE,30.38.00,TRUE,TRUE,browser-check,0,2031,0.0-0.0,,,,"10/11/2022, 14:32:05",,,,1
3,2142,1922,TRUE,chrome,107.00.00,FALSE,Mac OS,TRUE,30.39.00,TRUE,TRUE,browser-check,0,2034,0.0-0.0,608718e0a8520f7baac735e7,636c51db8e68f986cf4ab8c9,0d87pgmjk0vc,"10/11/2022, 14:32:11",,,,1
3,,,,,,,,,,,,html-button-response,1,4964,0.0-1.0,608718e0a8520f7baac735e7,636c51db8e68f986cf4ab8c9,0d87pgmjk0vc,"10/11/2022, 14:32:14","2925"",",,,1
3,,,,,,,,,,,,html-button-response,2,6651,0.0-2.0,608718e0a8520f7baac735e7,636c51db8e68f986cf4ab8c9,0d87pgmjk0vc,"10/11/2022, 14:32:16",1685,<h2> Are you using headphones right now? </h2>,0,1
3,,,,,,,,,,,,video-button-response,3,43684,0.0-3.0,608718e0a8520f7baac735e7,636c51db8e68f986cf4ab8c9,0d87pgmjk0vc,,37028,"[""""tsg_comb/TestSeq001_5_GDDW_000_GD_v13_000_A.mp4""""]",4,1
4,1798,1753,TRUE,chrome,107.00.00,FALSE,Mac OS,TRUE,30.07.00,TRUE,TRUE,browser-check,0,2021,0.0-0.0,,,,"10/11/2022, 14:38:06",,,,
5,1798,1753,TRUE,chrome,107.00.00,FALSE,Mac OS,TRUE,30.37.00,TRUE,TRUE,browser-check,0,2005,0.0-0.0,,,,"10/11/2022, 14:40:41",,,,
6,1798,1753,TRUE,chrome,107.00.00,FALSE,Mac OS,TRUE,30,TRUE,TRUE,browser-check,0,2019,0.0-0.0,608718e0a8520f7baac735e7,636c51db8e68f986cf4ab8c9,0tneygbdrzn,"10/11/2022, 14:40:57",,,,1
6,,,,,,,,,,,,html-button-response,1,5252,0.0-1.0,608718e0a8520f7baac735e7,636c51db8e68f986cf4ab8c9,0tneygbdrzn,"10/11/2022, 14:41:00","3228"",",,,1
6,,,,,,,,,,,,html-button-response,2,6812,0.0-2.0,608718e0a8520f7baac735e7,636c51db8e68f986cf4ab8c9,0tneygbdrzn,"10/11/2022, 14:41:02",1558,<h2> Are you using headphones right now? </h2>,0,1
6,,,,,,,,,,,,video-button-response,3,24125,0.0-3.0,608718e0a8520f7baac735e7,636c51db8e68f986cf4ab8c9,0tneygbdrzn,,17309,"[""""tsg_comb/TestSeq001_5_GDDW_000_GT_A.mp4""""]",4,1
6,,,,,,,,,,,,video-button-response,4,29967,0.0-4.0,608718e0a8520f7baac735e7,636c51db8e68f986cf4ab8c9,0tneygbdrzn,,5838,"[""""tsg_comb/TestSeq004_5_GD_v13_000_SG_000_B.mp4""""]",4,1
6,,,,,,,,,,,,video-button-response,5,47461,0.0-5.0,608718e0a8520f7baac735e7,636c51db8e68f986cf4ab8c9,0tneygbdrzn,,17490,"[""""tsg_comb/TestSeq003_4_GD_v13_000_SG_000_B.mp4""""]",4,1
6,,,,,,,,,,,,video-button-response,6,57077,0.0-6.0,608718e0a8520f7baac735e7,636c51db8e68f986cf4ab8c9,0tneygbdrzn,,9612,"[""""tsg_comb/TestSeq002_2_GD_v13_000_GT_A.mp4""""]",4,1
6,,,,,,,,,,,,video-button-response,7,60460,0.0-7.0,608718e0a8520f7baac735e7,636c51db8e68f986cf4ab8c9,0tneygbdrzn,,3380,"[""""tsg_comb/TestSeq001_2_GT_SG_000_B.mp4""""]",4,1
6,,,,,,,,,,,,video-button-response,8,64964,0.0-8.0,608718e0a8520f7baac735e7,636c51db8e68f986cf4ab8c9,0tneygbdrzn,,4500,"[""""tsg_comb/TestSeq003_2_GDDW_000_GD_v13_000_B.mp4""""]",4,1
6,,,,,,,,,,,,video-button-response,9,68557,0.0-9.0,608718e0a8520f7baac735e7,636c51db8e68f986cf4ab8c9,0tneygbdrzn,,3590,"[""""tsg_comb/TestSeq004_3_GDDW_000_GD_v13_000_B.mp4""""]",4,1
6,,,,,,,,,,,,video-button-response,10,71966,0.0-10.0,608718e0a8520f7baac735e7,636c51db8e68f986cf4ab8c9,0tneygbdrzn,,3406,"[""""tsg_comb/TestSeq001_3_GDDW_000_GT_A.mp4""""]",4,1
6,,,,,,,,,,,,video-button-response,11,75591,0.0-11.0,608718e0a8520f7baac735e7,636c51db8e68f986cf4ab8c9,0tneygbdrzn,,3620,"[""""tsg_comb/TestSeq005_3_GDDW_000_GT_B.mp4""""]",4,1
6,,,,,,,,,,,,video-button-response,12,79645,0.0-12.0,608718e0a8520f7baac735e7,636c51db8e68f986cf4ab8c9,0tneygbdrzn,,4050,"[""""tsg_comb/TestSeq003_0_GDDW_000_GT_B.mp4""""]",4,1
6,,,,,,,,,,,,video-button-response,13,83277,0.0-13.0,608718e0a8520f7baac735e7,636c51db8e68f986cf4ab8c9,0tneygbdrzn,,3629,"[""""tsg_comb/TestSeq004_7_GD_v13_000_GT_B.mp4""""]",4,1
6,,,,,,,,,,,,video-button-response,14,86782,0.0-14.0,608718e0a8520f7baac735e7,636c51db8e68f986cf4ab8c9,0tneygbdrzn,,3502,"[""""tsg_comb/TestSeq001_4_GD_v13_000_SG_000_B.mp4""""]",4,1
6,,,,,,,,,,,,video-button-response,15,90462,0.0-15.0,608718e0a8520f7baac735e7,636c51db8e68f986cf4ab8c9,0tneygbdrzn,,3676,"[""""tsg_comb/TestSeq006_1_GD_v13_000_SG_000_A.mp4""""]",4,1
6,,,,,,,,,,,,video-button-response,16,93990,0.0-16.0,608718e0a8520f7baac735e7,636c51db8e68f986cf4ab8c9,0tneygbdrzn,,3524,"[""""tsg_comb/TestSeq001_0_GDDW_000_SG_000_B.mp4""""]",4,1
6,,,,,,,,,,,,video-button-response,17,97685,0.0-17.0,608718e0a8520f7baac735e7,636c51db8e68f986cf4ab8c9,0tneygbdrzn,,3690,"[""""tsg_comb/TestSeq002_1_GD_v13_000_SG_000_B.mp4""""]",4,1
6,,,,,,,,,,,,video-button-response,18,101374,0.0-18.0,608718e0a8520f7baac735e7,636c51db8e68f986cf4ab8c9,0tneygbdrzn,,3684,"[""""tsg_comb/TestSeq004_1_GDDW_000_SG_000_B.mp4""""]",4,1
6,,,,,,,,,,,,video-button-response,19,105406,0.0-19.0,608718e0a8520f7baac735e7,636c51db8e68f986cf4ab8c9,0tneygbdrzn,,4028,"[""""tsg_comb/TestSeq004_2_GT_SG_000_A.mp4""""]",4,1
6,,,,,,,,,,,,video-button-response,20,109028,0.0-20.0,608718e0a8520f7baac735e7,636c51db8e68f986cf4ab8c9,0tneygbdrzn,,3618,"[""""tsg_comb/TestSeq005_2_GDDW_000_SG_000_A.mp4""""]",4,1
6,,,,,,,,,,,,video-button-response,21,113358,0.0-21.0,608718e0a8520f7baac735e7,636c51db8e68f986cf4ab8c9,0tneygbdrzn,,4327,"[""""tsg_comb/TestSeq001_6_GDDW_000_SG_000_B.mp4""""]",4,1
6,,,,,,,,,,,,video-button-response,22,118029,0.0-22.0,608718e0a8520f7baac735e7,636c51db8e68f986cf4ab8c9,0tneygbdrzn,,4667,"[""""tsg_comb/TestSeq003_3_GD_v13_000_GT_A.mp4""""]",4,1
6,,,,,,,,,,,,video-button-response,23,122726,0.0-23.0,608718e0a8520f7baac735e7,636c51db8e68f986cf4ab8c9,0tneygbdrzn,,4692,"[""""tsg_comb/TestSeq006_0_GT_SG_000_B.mp4""""]",4,1
6,,,,,,,,,,,,video-button-response,24,126965,0.0-24.0,608718e0a8520f7baac735e7,636c51db8e68f986cf4ab8c9,0tneygbdrzn,,4234,"[""""tsg_comb/TestSeq002_3_GD_v13_000_GT_B.mp4""""]",4,1
6,,,,,,,,,,,,video-button-response,25,131038,0.0-25.0,608718e0a8520f7baac735e7,636c51db8e68f986cf4ab8c9,0tneygbdrzn,,4069,"[""""tsg_comb/TestSeq002_4_GD_v13_000_SG_000_A.mp4""""]",4,1
6,,,,,,,,,,,,video-button-response,26,135613,0.0-26.0,608718e0a8520f7baac735e7,636c51db8e68f986cf4ab8c9,0tneygbdrzn,,4570,"[""""tsg_comb/TestSeq003_5_GDDW_000_SG_000_A.mp4""""]",4,1
6,,,,,,,,,,,,video-button-response,27,139181,0.0-27.0,608718e0a8520f7baac735e7,636c51db8e68f986cf4ab8c9,0tneygbdrzn,,3565,"[""""tsg_comb/TestSeq004_4_GDDW_000_GD_v13_000_A.mp4""""]",4,1
6,,,,,,,,,,,,video-button-response,28,142797,0.0-28.0,608718e0a8520f7baac735e7,636c51db8e68f986cf4ab8c9,0tneygbdrzn,,3612,"[""""tsg_comb/TestSeq002_0_GT_SG_000_A.mp4""""]",4,1
6,,,,,,,,,,,,video-button-response,29,146677,0.0-29.0,608718e0a8520f7baac735e7,636c51db8e68f986cf4ab8c9,0tneygbdrzn,,3877,"[""""tsg_comb/TestSeq005_1_GD_v13_000_GT_B.mp4""""]",4,1
6,,,,,,,,,,,,video-button-response,30,150925,0.0-30.0,608718e0a8520f7baac735e7,636c51db8e68f986cf4ab8c9,0tneygbdrzn,,4245,"[""""tsg_comb/TestSeq003_6_GDDW_000_GT_B.mp4""""]",4,1
6,,,,,,,,,,,,video-button-response,31,154543,0.0-31.0,608718e0a8520f7baac735e7,636c51db8e68f986cf4ab8c9,0tneygbdrzn,,3614,"[""""tsg_comb/TestSeq004_0_GDDW_000_GD_v13_000_A.mp4""""]",4,1
6,,,,,,,,,,,,video-button-response,32,158285,0.0-32.0,608718e0a8520f7baac735e7,636c51db8e68f986cf4ab8c9,0tneygbdrzn,,3738,"[""""tsg_comb/TestSeq003_1_GT_SG_000_A.mp4""""]",4,1
6,,,,,,,,,,,,video-button-response,33,162254,0.0-33.0,608718e0a8520f7baac735e7,636c51db8e68f986cf4ab8c9,0tneygbdrzn,,3966,"[""""tsg_comb/TestSeq005_0_GDDW_000_SG_000_A.mp4""""]",4,1
6,,,,,,,,,,,,video-button-response,34,166724,0.0-34.0,608718e0a8520f7baac735e7,636c51db8e68f986cf4ab8c9,0tneygbdrzn,,4466,"[""""tsg_comb/TestSeq005_4_GT_SG_000_A.mp4""""]",4,1
6,,,,,,,,,,,,video-button-response,35,171134,0.0-35.0,608718e0a8520f7baac735e7,636c51db8e68f986cf4ab8c9,0tneygbdrzn,,4406,"[""""tsg_comb/TestSeq002_6_GD_v13_000_GT_A.mp4""""]",4,1
6,,,,,,,,,,,,video-button-response,36,174678,0.0-36.0,608718e0a8520f7baac735e7,636c51db8e68f986cf4ab8c9,0tneygbdrzn,,3538,"[""""tsg_comb/TestSeq001_1_GDDW_000_GT_A.mp4""""]",4,1
6,,,,,,,,,,,,video-button-response,37,178838,0.0-37.0,608718e0a8520f7baac735e7,636c51db8e68f986cf4ab8c9,0tneygbdrzn,,4156,"[""""tsg_comb/TestSeq002_5_GDDW_000_GD_v13_000_B.mp4""""]",4,1
6,,,,,,,,,,,,video-button-response,38,183125,0.0-38.0,608718e0a8520f7baac735e7,636c51db8e68f986cf4ab8c9,0tneygbdrzn,,4282,"[""""tsg_comb/TestSeq004_6_GDDW_000_GD_v13_000_A.mp4""""]",4,1
7,1233,913,TRUE,edge-chromium,107.23.38,FALSE,Windows 10,TRUE,65.23.00,FALSE,FALSE,browser-check,0,947,0.0-0.0,5f97044125b2c2058d46f31b,636c51db8e68f986cf4ab8c9,636d00f207250ca5710bb502,"10/11/2022, 13:47:44",,,,1
7,,,,,,,,,,,,html-button-response,1,5478,0.0-1.0,5f97044125b2c2058d46f31b,636c51db8e68f986cf4ab8c9,636d00f207250ca5710bb502,"10/11/2022, 13:47:49","4517"",",,,1
8,1920,955,TRUE,firefox,106.00.00,FALSE,Windows 10,TRUE,144.58.00,TRUE,TRUE,browser-check,0,424,0.0-0.0,634da87b4998f19b0fc14703,636c51db8e68f986cf4ab8c9,636d01fca7aae7c41f256066,"10/11/2022, 13:52:09",,,,1
9,1366,625,TRUE,chrome,107.00.00,FALSE,Windows 10,TRUE,57.33.00,TRUE,TRUE,browser-check,0,1096,0.0-0.0,5ba1a06b0686690001f514ae,636c51db8e68f986cf4ab8c9,636d01f95ac9d9c373872443,"10/11/2022, 13:52:27",,,,1
10,1280,609,TRUE,chrome,107.00.00,FALSE,Windows 10,TRUE,61.15.00,TRUE,TRUE,browser-check,0,1004,0.0-0.0,60e89d7bb77ce411162d4b9d,636c51db8e68f986cf4ab8c9,636d0208f554429e6f30b905,"10/11/2022, 13:52:31",,,,1
10,,,,,,,,,,,,html-button-response,1,23099,0.0-1.0,634da87b4998f19b0fc14703,636c51db8e68f986cf4ab8c9,636d01fca7aae7c41f256066,"10/11/2022, 13:52:32","22661"",",,,1
10,,,,,,,,,,,,html-button-response,2,24208,0.0-2.0,634da87b4998f19b0fc14703,636c51db8e68f986cf4ab8c9,636d01fca7aae7c41f256066,"10/11/2022, 13:52:33",1106,<h2> Are you using headphones right now? </h2>,0,1
11,1912,929,TRUE,chrome,107.00.00,FALSE,Windows 8,TRUE,60.16.00,TRUE,TRUE,browser-check,0,1013,0.0-0.0,5c732f631388ff0001100e6d,636c51db8e68f986cf4ab8c9,636d021e64b7ecce95355db3,"11/10/2022, 8:54:31 AM",,,,1
11,,,,,,,,,,,,html-button-response,1,19712,0.0-1.0,60e89d7bb77ce411162d4b9d,636c51db8e68f986cf4ab8c9,636d0208f554429e6f30b905,"10/11/2022, 13:52:49","18692"",",,,1
11,,,,,,,,,,,,html-button-response,2,20855,0.0-2.0,60e89d7bb77ce411162d4b9d,636c51db8e68f986cf4ab8c9,636d0208f554429e6f30b905,"10/11/2022, 13:52:51",1140,<h2> Are you using headphones right now? </h2>,0,1
12,1440,837,TRUE,safari,13.01.02,FALSE,Mac OS,TRUE,59.17.00,TRUE,TRUE,browser-check,0,1024,0.0-0.0,5ead6e3b3bba060402d296d6,636c51db8e68f986cf4ab8c9,636d0231733c72b4f90397ce,"10/11/2022, 13:52:56",,,,1
12,,,,,,,,,,,,html-button-response,1,6330,0.0-1.0,5ead6e3b3bba060402d296d6,636c51db8e68f986cf4ab8c9,636d0231733c72b4f90397ce,"10/11/2022, 13:53:02","5296"",",,,1
12,,,,,,,,,,,,video-button-response,3,55142,0.0-3.0,634da87b4998f19b0fc14703,636c51db8e68f986cf4ab8c9,636d01fca7aae7c41f256066,,30919,"[""""tsg_comb/TestSeq001_0_GT_SG_000_B.mp4""""]",4,1
12,,,,,,,,,,,,html-button-response,1,43164,0.0-1.0,5ba1a06b0686690001f514ae,636c51db8e68f986cf4ab8c9,636d01f95ac9d9c373872443,"10/11/2022, 13:53:09","41907"",",,,1
12,,,,,,,,,,,,video-button-response,3,42743,0.0-3.0,60e89d7bb77ce411162d4b9d,636c51db8e68f986cf4ab8c9,636d0208f554429e6f30b905,,21884,"[""""tsg_comb/TestSeq001_6_GD_v13_000_SG_000_B.mp4""""]",4,1
12,,,,,,,,,,,,video-button-response,4,79568,0.0-4.0,634da87b4998f19b0fc14703,636c51db8e68f986cf4ab8c9,636d01fca7aae7c41f256066,,24421,"[""""tsg_comb/TestSeq005_2_GD_v13_000_GT_A.mp4""""]",3,1
12,,,,,,,,,,,,video-button-response,4,64384,0.0-4.0,60e89d7bb77ce411162d4b9d,636c51db8e68f986cf4ab8c9,636d0208f554429e6f30b905,,21636,"[""""tsg_comb/TestSeq004_7_GDDW_000_GT_B.mp4""""]",1,1
13,1440,788,TRUE,chrome,88.11.20,FALSE,Mac OS,TRUE,59.43.00,TRUE,TRUE,browser-check,0,1277,0.0-0.0,6016d442222eb48891237986,636c51db8e68f986cf4ab8c9,636d025ac60be5e8993b95f6,"11/10/2022, 1:53:37 PM",,,,1
13,,,,,,,,,,,,html-button-response,1,16316,0.0-1.0,6016d442222eb48891237986,636c51db8e68f986cf4ab8c9,636d025ac60be5e8993b95f6,"11/10/2022, 1:53:52 PM","15006"",",,,1
13,,,,,,,,,,,,video-button-response,5,103551,0.0-5.0,634da87b4998f19b0fc14703,636c51db8e68f986cf4ab8c9,636d01fca7aae7c41f256066,,23976,"[""""tsg_comb/TestSeq004_1_GD_v13_000_SG_000_B.mp4""""]",2,1
14,1280,800,TRUE,chrome,107.00.00,FALSE,Mac OS,TRUE,61.46.00,TRUE,TRUE,browser-check,0,1026,0.0-0.0,60f031edf71a4d97b4c50874,636c51db8e68f986cf4ab8c9,636d0274f8ed135d607c9afb,"10/11/2022, 13:54:06",,,,1
13,,,,,,,,,,,,html-button-response,2,29345,0.0-2.0,6016d442222eb48891237986,636c51db8e68f986cf4ab8c9,636d025ac60be5e8993b95f6,"11/10/2022, 1:54:05 PM",13025,<h2> Are you using headphones right now? </h2>,0,1
14,,,,,,,,,,,,html-button-response,2,99314,0.0-2.0,5ba1a06b0686690001f514ae,636c51db8e68f986cf4ab8c9,636d01f95ac9d9c373872443,"10/11/2022, 13:54:06",56141,<h2> Are you using headphones right now? </h2>,0,1
14,,,,,,,,,,,,video-button-response,6,126033,0.0-6.0,634da87b4998f19b0fc14703,636c51db8e68f986cf4ab8c9,636d01fca7aae7c41f256066,,22476,"[""""tsg_comb/TestSeq004_6_GDDW_000_GD_v13_000_A.mp4""""]",4,1
14,,,,,,,,,,,,video-button-response,5,107392,0.0-5.0,60e89d7bb77ce411162d4b9d,636c51db8e68f986cf4ab8c9,636d0208f554429e6f30b905,,43004,"[""""tsg_comb/TestSeq001_1_GD_v13_000_SG_000_A.mp4""""]",2,1
14,,,,,,,,,,,,video-button-response,3,51067,0.0-3.0,6016d442222eb48891237986,636c51db8e68f986cf4ab8c9,636d025ac60be5e8993b95f6,,21711,"[""""tsg_comb/TestSeq003_6_GDDW_000_GD_v13_000_B.mp4""""]",0,1
14,,,,,,,,,,,,video-button-response,6,129128,0.0-6.0,60e89d7bb77ce411162d4b9d,636c51db8e68f986cf4ab8c9,636d0208f554429e6f30b905,,21732,"[""""tsg_comb/TestSeq002_6_GDDW_000_GT_A.mp4""""]",0,1
14,,,,,,,,,,,,video-button-response,7,149792,0.0-7.0,634da87b4998f19b0fc14703,636c51db8e68f986cf4ab8c9,636d01fca7aae7c41f256066,,23755,"[""""tsg_comb/TestSeq005_0_GD_v13_000_GT_A.mp4""""]",1,1
14,,,,,,,,,,,,video-button-response,4,72351,0.0-4.0,6016d442222eb48891237986,636c51db8e68f986cf4ab8c9,636d025ac60be5e8993b95f6,,21276,"[""""tsg_comb/TestSeq004_1_GD_v13_000_GT_B.mp4""""]",4,1
14,,,,,,,,,,,,video-button-response,7,150520,0.0-7.0,60e89d7bb77ce411162d4b9d,636c51db8e68f986cf4ab8c9,636d0208f554429e6f30b905,,21388,"[""""tsg_comb/TestSeq001_2_GDDW_000_GT_B.mp4""""]",0,1
15,1280,609,TRUE,chrome,107.00.00,FALSE,Windows 10,TRUE,60.41.00,TRUE,TRUE,browser-check,0,1014,0.0-0.0,5f0adabb2e2b8a000ba1dcf7,636c51db8e68f986cf4ab8c9,636d02a9b65f5d4cc148d072,"11/10/2022, 1:55:05 PM",,,,1
14,,,,,,,,,,,,video-button-response,8,173526,0.0-8.0,634da87b4998f19b0fc14703,636c51db8e68f986cf4ab8c9,636d01fca7aae7c41f256066,,23726,"[""""tsg_comb/TestSeq004_4_GD_v13_000_SG_000_A.mp4""""]",1,1
14,,,,,,,,,,,,video-button-response,3,159309,0.0-3.0,5ba1a06b0686690001f514ae,636c51db8e68f986cf4ab8c9,636d01f95ac9d9c373872443,,59940,"[""""tsg_comb/TestSeq006_1_GD_v13_000_SG_000_A.mp4""""]",0,1
14,,,,,,,,,,,,html-button-response,1,3060,0.0-1.0,5f0adabb2e2b8a000ba1dcf7,636c51db8e68f986cf4ab8c9,636d02a9b65f5d4cc148d072,"11/10/2022, 1:55:07 PM","2027"",",,,1
14,,,,,,,,,,,,html-button-response,2,4333,0.0-2.0,5f0adabb2e2b8a000ba1dcf7,636c51db8e68f986cf4ab8c9,636d02a9b65f5d4cc148d072,"11/10/2022, 1:55:08 PM",1269,<h2> Are you using headphones right now? </h2>,0,1
15,1440,821,TRUE,chrome,104.00.00,FALSE,Mac OS,TRUE,60.38.00,TRUE,TRUE,browser-check,0,1022,0.0-0.0,6148f390b233d5c1d397fd45,636c51db8e68f986cf4ab8c9,636d02ba85e871fe85073cd3,"10/11/2022, 13:55:17",,,,1
15,,,,,,,,,,,,html-button-response,1,4256,0.0-1.0,6148f390b233d5c1d397fd45,636c51db8e68f986cf4ab8c9,636d02ba85e871fe85073cd3,"10/11/2022, 13:55:20","3210"",",,,1
15,,,,,,,,,,,,video-button-response,8,172312,0.0-8.0,60e89d7bb77ce411162d4b9d,636c51db8e68f986cf4ab8c9,636d0208f554429e6f30b905,,21788,"[""""tsg_comb/TestSeq001_0_GDDW_000_SG_000_B.mp4""""]",0,1
15,,,,,,,,,,,,html-button-response,2,7922,0.0-2.0,6148f390b233d5c1d397fd45,636c51db8e68f986cf4ab8c9,636d02ba85e871fe85073cd3,"10/11/2022, 13:55:24",3662,<h2> Are you using headphones right now? </h2>,0,1
15,,,,,,,,,,,,video-button-response,9,195654,0.0-9.0,634da87b4998f19b0fc14703,636c51db8e68f986cf4ab8c9,636d01fca7aae7c41f256066,,22122,"[""""tsg_comb/TestSeq001_4_GDDW_000_GT_B.mp4""""]",0,1
16,1280,577,TRUE,chrome,107.00.00,FALSE,Windows 10,TRUE,58.43.00,TRUE,TRUE,browser-check,0,1085,0.0-0.0,60fd02cf4e2e84d77af996bb,636c51db8e68f986cf4ab8c9,636d02c672e400bcc57c9ae3,"10/11/2022, 13:55:29",,,,1
15,,,,,,,,,,,,video-button-response,4,182394,0.0-4.0,5ba1a06b0686690001f514ae,636c51db8e68f986cf4ab8c9,636d01f95ac9d9c373872443,,23072,"[""""tsg_comb/TestSeq002_1_GDDW_000_GD_v13_000_B.mp4""""]",0,1
16,1873,969,TRUE,edge-chromium,106.22.50,FALSE,Windows 10,TRUE,146.16.00,TRUE,TRUE,browser-check,0,424,0.0-0.0,62e94c2fc95246b070e645cf,636c51db8e68f986cf4ab8c9,636d02c9e162209e439254db,"10/11/2022, 13:55:38",,,,1
15,,,,,,,,,,,,video-button-response,3,30671,0.0-3.0,5f0adabb2e2b8a000ba1dcf7,636c51db8e68f986cf4ab8c9,636d02a9b65f5d4cc148d072,,26329,"[""""tsg_comb/TestSeq006_0_GD_v13_000_GT_B.mp4""""]",0,1
15,,,,,,,,,,,,video-button-response,9,194617,0.0-9.0,60e89d7bb77ce411162d4b9d,636c51db8e68f986cf4ab8c9,636d0208f554429e6f30b905,,22301,"[""""tsg_comb/TestSeq004_1_GDDW_000_GD_v13_000_B.mp4""""]",3,1
15,,,,,,,,,,,,html-button-response,1,15659,0.0-1.0,60fd02cf4e2e84d77af996bb,636c51db8e68f986cf4ab8c9,636d02c672e400bcc57c9ae3,"10/11/2022, 13:55:43","14543"",",,,1
15,,,,,,,,,,,,video-button-response,10,218431,0.0-10.0,634da87b4998f19b0fc14703,636c51db8e68f986cf4ab8c9,636d01fca7aae7c41f256066,,22772,"[""""tsg_comb/TestSeq003_5_GDDW_000_GD_v13_000_A.mp4""""]",3,1
15,,,,,,,,,,,,video-button-response,3,32910,0.0-3.0,6148f390b233d5c1d397fd45,636c51db8e68f986cf4ab8c9,636d02ba85e871fe85073cd3,,24970,"[""""tsg_comb/TestSeq005_3_GDDW_000_SG_000_B.mp4""""]",0,1
15,,,,,,,,,,,,video-button-response,5,205574,0.0-5.0,5ba1a06b0686690001f514ae,636c51db8e68f986cf4ab8c9,636d01f95ac9d9c373872443,,23167,"[""""tsg_comb/TestSeq003_4_GT_SG_000_B.mp4""""]",4,1
15,,,,,,,,,,,,video-button-response,4,53072,0.0-4.0,5f0adabb2e2b8a000ba1dcf7,636c51db8e68f986cf4ab8c9,636d02a9b65f5d4cc148d072,,22395,"[""""tsg_comb/TestSeq001_4_GT_SG_000_B.mp4""""]",4,1
15,,,,,,,,,,,,video-button-response,5,144059,0.0-5.0,6016d442222eb48891237986,636c51db8e68f986cf4ab8c9,636d025ac60be5e8993b95f6,,71700,"[""""tsg_comb/TestSeq002_2_GD_v13_000_GT_A.mp4""""]",3,1
15,,,,,,,,,,,,html-button-response,1,24793,0.0-1.0,62e94c2fc95246b070e645cf,636c51db8e68f986cf4ab8c9,636d02c9e162209e439254db,"10/11/2022, 13:56:02","24351"",",,,1
15,,,,,,,,,,,,video-button-response,10,215354,0.0-10.0,60e89d7bb77ce411162d4b9d,636c51db8e68f986cf4ab8c9,636d0208f554429e6f30b905,,20733,"[""""tsg_comb/TestSeq005_2_GDDW_000_SG_000_A.mp4""""]",2,1
15,,,,,,,,,,,,video-button-response,4,53959,0.0-4.0,6148f390b233d5c1d397fd45,636c51db8e68f986cf4ab8c9,636d02ba85e871fe85073cd3,,21044,"[""""tsg_comb/TestSeq006_0_GD_v13_000_GT_B.mp4""""]",1,1
15,,,,,,,,,,,,video-button-response,11,241045,0.0-11.0,634da87b4998f19b0fc14703,636c51db8e68f986cf4ab8c9,636d01fca7aae7c41f256066,,22608,"[""""tsg_comb/TestSeq003_6_GT_SG_000_B.mp4""""]",3,1
16,1490,754,TRUE,edge-chromium,107.23.38,FALSE,Windows 10,TRUE,61.28.00,TRUE,TRUE,browser-check,0,1009,0.0-0.0,5d555d997c447d001df372b1,636c51db8e68f986cf4ab8c9,636d02f33da335cd8525609c,"10/11/2022, 13:56:16",,,,1
16,,,,,,,,,,,,video-button-response,5,75902,0.0-5.0,5f0adabb2e2b8a000ba1dcf7,636c51db8e68f986cf4ab8c9,636d02a9b65f5d4cc148d072,,22826,"[""""tsg_comb/TestSeq004_7_GDDW_000_SG_000_B.mp4""""]",3,1
16,,,,,,,,,,,,video-button-response,6,233283,0.0-6.0,5ba1a06b0686690001f514ae,636c51db8e68f986cf4ab8c9,636d01f95ac9d9c373872443,,27697,"[""""tsg_comb/TestSeq002_2_GDDW_000_GD_v13_000_A.mp4""""]",4,1
16,,,,,,,,,,,,video-button-response,11,236794,0.0-11.0,60e89d7bb77ce411162d4b9d,636c51db8e68f986cf4ab8c9,636d0208f554429e6f30b905,,21436,"[""""tsg_comb/TestSeq001_5_GDDW_000_GD_v13_000_A.mp4""""]",1,1
16,,,,,,,,,,,,video-button-response,6,170948,0.0-6.0,6016d442222eb48891237986,636c51db8e68f986cf4ab8c9,636d025ac60be5e8993b95f6,,26880,"[""""tsg_comb/TestSeq001_1_GDDW_000_GD_v13_000_A.mp4""""]",3,1
